Date,Open,High,Low,Close,Volume,Ticker,Fund_Name,Category,Style,SMA_20,SMA_50,SMA_200,Daily_Return,Volatility_20,Cumulative_Return
2023-05-19 00:00:00-04:00,140.4238739013672,140.4238739013672,140.4238739013672,140.4238739013672,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.20164947509767,136.22864868164064,,-0.1438789749957703,0.9225600546317877,10.341053242433752
2023-05-22 00:00:00-04:00,140.46238708496094,140.46238708496094,140.46238708496094,140.46238708496094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.30570220947266,136.4594155883789,,0.02742637880850385,0.9226388241933272,10.371315797677315
2023-05-23 00:00:00-04:00,138.89198303222656,138.89198303222656,138.89198303222656,138.89198303222656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.4405876159668,136.662998046875,,-1.118024608099888,0.8838507330172544,9.13733732677564
2023-05-24 00:00:00-04:00,137.88035583496094,137.88035583496094,137.88035583496094,137.88035583496094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.55090560913087,136.8023880004883,,-0.7283553558529721,0.8971224253477358,8.342429685120756
2023-05-25 00:00:00-04:00,139.08465576171875,139.08465576171875,139.08465576171875,139.08465576171875,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.58848037719727,136.98410034179688,,0.8734383657954314,0.8058260180523056,9.288734032425538
2023-05-26 00:00:00-04:00,140.9152069091797,140.9152069091797,140.9152069091797,140.9152069091797,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.65977478027344,137.15635162353516,,1.3161416961746442,0.8376325869542903,10.727128630247694
2023-05-30 00:00:00-04:00,140.9248809814453,140.9248809814453,140.9248809814453,140.9248809814453,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.73444290161132,137.35778381347657,,0.006865172665038166,0.8374119735812936,10.734730238815192
2023-05-31 00:00:00-04:00,140.0962677001953,140.0962677001953,140.0962677001953,140.0962677001953,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,138.8481300354004,137.5194155883789,,-0.5879822466261952,0.8032143621948151,10.083629684161565
2023-06-01 00:00:00-04:00,141.5029296875,141.5029296875,141.5029296875,141.5029296875,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,139.080322265625,137.6746270751953,,1.0040681385709238,0.8060032271738639,11.188944335602624
2023-06-02 00:00:00-04:00,143.56471252441406,143.56471252441406,143.56471252441406,143.56471252441406,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,139.46425857543946,137.9148422241211,,1.4570601763987279,0.8267957414890803,12.80903416407484
2023-06-05 00:00:00-04:00,143.2756805419922,143.2756805419922,143.2756805419922,143.2756805419922,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,139.70801315307617,138.14121459960938,,-0.20132522633145022,0.7446843018762173,12.581921120721695
2023-06-06 00:00:00-04:00,143.62255859375,143.62255859375,143.62255859375,143.62255859375,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,139.96573867797852,138.3597427368164,,0.2421053248155003,0.7442020219246415,12.854487946534544
2023-06-07 00:00:00-04:00,143.0733642578125,143.0733642578125,143.0733642578125,143.0733642578125,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,140.2273162841797,138.56287200927736,,-0.38238723868647684,0.7412082926021056,12.422946786342038
2023-06-08 00:00:00-04:00,143.97903442382812,143.97903442382812,143.97903442382812,143.97903442382812,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,140.50286560058595,138.78814575195312,,0.6330110225014618,0.7456382432899348,13.134596431320556
2023-06-09 00:00:00-04:00,144.16207885742188,144.16207885742188,144.16207885742188,144.16207885742188,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,140.79816665649415,138.97945556640624,,0.12713269978941177,0.7413145467766271,13.278427498159552
2023-06-12 00:00:00-04:00,145.4916534423828,145.4916534423828,145.4916534423828,145.4916534423828,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,141.16909790039062,139.18161529541015,,0.9222776166233793,0.7529495142786846,14.323169079438003
2023-06-13 00:00:00-04:00,146.50328063964844,146.50328063964844,146.50328063964844,146.50328063964844,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,141.56941452026368,139.36465454101562,,0.6953163108193383,0.7590790729947543,15.11807672109291
2023-06-14 00:00:00-04:00,146.65744018554688,146.65744018554688,146.65744018554688,146.65744018554688,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,142.0212760925293,139.54060302734376,,0.10522600260236548,0.7295054244741163,15.239210871499242
2023-06-15 00:00:00-04:00,148.46871948242188,148.46871948242188,148.46871948242188,148.46871948242188,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,142.48036346435546,139.76851806640624,,1.2350408506949462,0.7310586873664258,16.662462201780738
2023-06-16 00:00:00-04:00,147.92918395996094,147.92918395996094,147.92918395996094,147.92918395996094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,142.84551239013672,139.99223236083984,,-0.3634001319212654,0.7301103446365013,16.23851066023687
2023-06-20 00:00:00-04:00,147.2258758544922,147.2258758544922,147.2258758544922,147.2258758544922,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,143.18561248779298,140.19147552490233,,-0.47543566904223455,0.7433123432150391,15.68587131939465
2023-06-21 00:00:00-04:00,146.46473693847656,146.46473693847656,146.46473693847656,146.46473693847656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,143.48572998046876,140.37279815673827,,-0.5169871882901078,0.761236247198364,15.087790186011606
2023-06-22 00:00:00-04:00,147.02357482910156,147.02357482910156,147.02357482910156,147.02357482910156,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,143.8923095703125,140.56529754638672,,0.38155115170126486,0.6942208780375834,15.526908974933873
2023-06-23 00:00:00-04:00,145.89627075195312,145.89627075195312,145.89627075195312,145.89627075195312,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,144.2931053161621,140.74661987304688,,-0.7667505557927057,0.6972235484823428,14.641105758278439
2023-06-26 00:00:00-04:00,145.25079345703125,145.25079345703125,145.25079345703125,145.25079345703125,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,144.60141220092774,140.87822875976562,,-0.44242206575607623,0.700873705283292,14.133908209977042
2023-06-27 00:00:00-04:00,146.90792846679688,146.90792846679688,146.90792846679688,146.90792846679688,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,144.9010482788086,141.04876068115234,,1.1408784560311913,0.6874062149372778,15.436037379771083
2023-06-28 00:00:00-04:00,146.85972595214844,146.85972595214844,146.85972595214844,146.85972595214844,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.19779052734376,141.20907989501953,,-0.03281137726977024,0.6880823313820146,15.39816122604114
2023-06-29 00:00:00-04:00,147.53419494628906,147.53419494628906,147.53419494628906,147.53419494628906,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.56968688964844,141.38057525634767,,0.4592606923155884,0.663678480364196,15.928139620207338
2023-06-30 00:00:00-04:00,149.34547424316406,149.34547424316406,149.34547424316406,149.34547424316406,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.96181411743163,141.58848937988282,,1.2277013458028563,0.6785721275641103,17.35139095048883
2023-07-03 00:00:00-04:00,149.52854919433594,149.52854919433594,149.52854919433594,149.52854919433594,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.26000595092773,141.81644409179688,,0.12258486713416783,0.6189265505807939,17.495245997165586
2023-07-05 00:00:00-04:00,149.25877380371094,149.25877380371094,149.25877380371094,149.25877380371094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.55916061401368,142.03630523681642,,-0.18041731300046937,0.6182204423168699,17.283264231434202
2023-07-06 00:00:00-04:00,148.08335876464844,148.08335876464844,148.08335876464844,148.08335876464844,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.7822006225586,142.23034576416015,,-0.7875014708403572,0.6567725038472539,16.359656800562085
2023-07-07 00:00:00-04:00,147.6790313720703,147.6790313720703,147.6790313720703,147.6790313720703,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.0124839782715,142.4600408935547,,-0.27304039829399995,0.6525039862766091,16.0419479301803
2023-07-10 00:00:00-04:00,148.0369110107422,148.0369110107422,148.0369110107422,148.0369110107422,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.2153778076172,142.70729919433595,,0.2423361227026355,0.6434002679732886,16.323159487502913
2023-07-11 00:00:00-04:00,149.0331573486328,149.0331573486328,149.0331573486328,149.0331573486328,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.45893173217775,142.92129913330078,,0.6729715792423763,0.6542649219733769,17.105981290930593
2023-07-12 00:00:00-04:00,150.1455078125,150.1455078125,150.1455078125,150.1455078125,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.6916244506836,143.13442291259764,,0.7463778421234579,0.6447088509166342,17.98003438708733
2023-07-13 00:00:00-04:00,151.4319305419922,151.4319305419922,151.4319305419922,151.4319305419922,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.93805694580078,143.37443115234376,,0.8567840278635996,0.6527325202489115,18.990868477783884
2023-07-14 00:00:00-04:00,151.28688049316406,151.28688049316406,151.28688049316406,151.28688049316406,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.16952896118164,143.64371826171876,,-0.09578564329792982,0.6552860060289103,18.876892308946648
2023-07-17 00:00:00-04:00,151.86721801757812,151.86721801757812,151.86721801757812,151.86721801757812,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.33945388793944,143.94388092041015,,0.3836006946023929,0.607516713502528,19.332904893565495
2023-07-18 00:00:00-04:00,152.9505157470703,152.9505157470703,152.9505157470703,152.9505157470703,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.59052047729492,144.28517150878906,,0.7133190056637595,0.6105934001463423,20.18412918418193
2023-07-19 00:00:00-04:00,153.3083953857422,153.3083953857422,153.3083953857422,153.3083953857422,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.89464645385743,144.58332763671876,,0.2339839371733099,0.5915053079055783,20.465340741504544
2023-07-20 00:00:00-04:00,152.2928009033203,152.2928009033203,152.2928009033203,152.2928009033203,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.1860496520996,144.8598226928711,,-0.662451968052058,0.6016482839543902,19.667315720941826
2023-07-21 00:00:00-04:00,152.34115600585938,152.34115600585938,152.34115600585938,152.34115600585938,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.4519287109375,145.1498095703125,,0.031751404040281095,0.6010853508441033,19.705311773860544
2023-07-24 00:00:00-04:00,152.9505157470703,152.9505157470703,152.9505157470703,152.9505157470703,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.80464096069335,145.43945892333986,,0.3999967948172145,0.5595999068841053,20.18412918418193
2023-07-25 00:00:00-04:00,153.38577270507812,153.38577270507812,153.38577270507812,153.38577270507812,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.2113899230957,145.74205322265624,,0.2845737105768187,0.5362082994092081,20.526141620125806
2023-07-26 00:00:00-04:00,153.36643981933594,153.36643981933594,153.36643981933594,153.36643981933594,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.53431549072266,146.0479214477539,,-0.012604093196677546,0.4988132950784762,20.510950392909642
2023-07-27 00:00:00-04:00,152.38955688476562,152.38955688476562,152.38955688476562,152.38955688476562,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.81080703735353,146.32577362060547,,-0.6369600387940655,0.5319035085222653,19.74334379653586
2023-07-28 00:00:00-04:00,153.90811157226562,153.90811157226562,153.90811157226562,153.90811157226562,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.12950286865234,146.65153167724608,,0.9964952445188358,0.5592738433567189,20.936580523096172
2023-07-31 00:00:00-04:00,154.1402587890625,154.1402587890625,154.1402587890625,154.1402587890625,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.36924209594727,146.94859741210936,,0.1508349458812397,0.5057366249219218,21.118995148878827
2023-08-01 00:00:00-04:00,153.73399353027344,153.73399353027344,153.73399353027344,153.73399353027344,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.57951431274415,147.21075317382812,,-0.2635685589090775,0.5145088628863885,20.799763558799754
2023-08-02 00:00:00-04:00,151.60604858398438,151.60604858398438,151.60604858398438,151.60604858398438,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.6968780517578,147.43439666748046,,-1.384173335658534,0.6146345711359471,19.1276854420803
2023-08-03 00:00:00-04:00,151.2288360595703,151.2288360595703,151.2288360595703,151.2288360595703,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.8541519165039,147.64972564697266,,-0.24881099925581074,0.5857496687659116,18.83128265754155
2023-08-04 00:00:00-04:00,150.43568420410156,150.43568420410156,150.43568420410156,150.43568420410156,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.99198455810546,147.88059967041016,,-0.5244713086043462,0.5969221663282072,18.208046674356204
2023-08-07 00:00:00-04:00,151.79949951171875,151.79949951171875,151.79949951171875,151.79949951171875,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.18011398315429,148.1589825439453,,0.906576996563424,0.6234852555831242,19.279693633592878
2023-08-08 00:00:00-04:00,151.16110229492188,151.16110229492188,151.16110229492188,151.16110229492188,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.28651123046876,148.40051147460937,,-0.42055291278980667,0.6210689347073705,18.778059407650048
2023-08-09 00:00:00-04:00,150.10682678222656,150.10682678222656,150.10682678222656,150.10682678222656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.2845771789551,148.58434387207032,,-0.6974515908453549,0.6225582828707006,17.94963994273615
2023-08-10 00:00:00-04:00,150.16488647460938,150.16488647460938,150.16488647460938,150.16488647460938,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.22122497558593,148.76914398193358,,0.03867891529480971,0.5893286484614251,17.99526158406013
2023-08-11 00:00:00-04:00,150.02944946289062,150.02944946289062,150.02944946289062,150.02944946289062,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.15835342407226,148.9678076171875,,-0.09019219798874767,0.5893022833641952,17.88883906411489
2023-08-14 00:00:00-04:00,150.8999481201172,150.8999481201172,150.8999481201172,150.8999481201172,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,152.10998992919923,149.15574798583984,,0.5802185239917712,0.5983131994418239,18.572851946083734
2023-08-15 00:00:00-04:00,149.17825317382812,149.17825317382812,149.17825317382812,149.17825317382812,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.9213768005371,149.26801879882814,,-1.1409513175700936,0.6202918382311999,17.21999342952445
2023-08-16 00:00:00-04:00,148.0756072998047,148.0756072998047,148.0756072998047,148.0756072998047,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.65973739624025,149.36401733398438,,-0.7391465247542417,0.6289262749890584,16.353565921772972
2023-08-17 00:00:00-04:00,146.96327209472656,146.96327209472656,146.96327209472656,146.96327209472656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.39326095581055,149.4308316040039,,-0.751194086157625,0.6328721069544812,15.479524815535095
2023-08-18 00:00:00-04:00,146.95359802246094,146.95359802246094,146.95359802246094,146.95359802246094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,151.12388305664064,149.5084362792969,,-0.006582646213393328,0.6322674087421728,15.471923206967574
2023-08-21 00:00:00-04:00,147.9595489501953,147.9595489501953,147.9595489501953,147.9595489501953,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.87433471679688,149.58804656982423,,0.6845364395777542,0.6489383946876264,16.262370598800537
2023-08-22 00:00:00-04:00,147.55331420898438,147.55331420898438,147.55331420898438,147.55331420898438,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.58271179199218,149.65587127685546,,-0.2745579748608673,0.6405986868695415,15.943162988559223
2023-08-23 00:00:00-04:00,149.207275390625,149.207275390625,149.207275390625,149.207275390625,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.37475357055663,149.73018371582032,,1.1209244539896135,0.7042583311518008,17.242798255227008
2023-08-24 00:00:00-04:00,147.20509338378906,147.20509338378906,147.20509338378906,147.20509338378906,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.11553039550782,149.7442199707031,,-1.3418796111612008,0.7470412004696746,15.66954104988525
2023-08-25 00:00:00-04:00,148.2110137939453,148.2110137939453,148.2110137939453,148.2110137939453,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.8306755065918,149.7752914428711,,0.6833461988530853,0.724233208278307,16.45996446188045
2023-08-28 00:00:00-04:00,149.1395721435547,149.1395721435547,149.1395721435547,149.1395721435547,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.5806411743164,149.78870849609376,,0.6265110303478094,0.743430481912435,17.18959898517327
2023-08-29 00:00:00-04:00,151.30621337890625,151.30621337890625,151.30621337890625,151.30621337890625,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.45925216674806,149.85624908447267,,1.4527607959516242,0.8256227646824376,18.892083536162787
2023-08-30 00:00:00-04:00,151.9155731201172,151.9155731201172,151.9155731201172,151.9155731201172,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.4747283935547,149.95004302978515,,0.4027327943796788,0.7715591729750817,19.37090094648419
2023-08-31 00:00:00-04:00,151.70278930664062,151.70278930664062,151.70278930664062,151.70278930664062,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.4984260559082,150.05480407714845,,-0.14006714986903868,0.7699984791457002,19.203701527755456
2023-09-01 00:00:00-04:00,151.9833221435547,151.9833221435547,151.9833221435547,151.9833221435547,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.57580795288087,150.1539990234375,,0.1849226623954925,0.7599455024507412,19.42413618629457
2023-09-05 00:00:00-04:00,151.35458374023438,151.35458374023438,151.35458374023438,151.35458374023438,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.55356216430664,150.26316528320314,,-0.41368907749393946,0.7390369292509882,18.930091579000386
2023-09-06 00:00:00-04:00,150.30027770996094,150.30027770996094,150.30027770996094,150.30027770996094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.5105209350586,150.36415496826172,,-0.6965801789544201,0.7495688577119941,18.101648134248727
2023-09-07 00:00:00-04:00,149.84568786621094,149.84568786621094,149.84568786621094,149.84568786621094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.49746398925782,150.42291015625,,-0.30245442701525294,0.7360242502445844,17.744444471088716
2023-09-08 00:00:00-04:00,150.068115234375,150.068115234375,150.068115234375,150.068115234375,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.49262542724608,150.48707794189454,,0.14843761694540714,0.7367847610545994,17.91922151854721
2023-09-11 00:00:00-04:00,151.07406616210938,151.07406616210938,151.07406616210938,151.07406616210938,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.54485626220702,150.55787536621094,,0.6703295541250043,0.7514005428026118,18.709668910380152
2023-09-12 00:00:00-04:00,150.222900390625,150.222900390625,150.222900390625,150.222900390625,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.51100387573243,150.57542388916016,,-0.563409586507746,0.7514314372563189,18.04084725562747
2023-09-13 00:00:00-04:00,150.4066619873047,150.4066619873047,150.4066619873047,150.4066619873047,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.57242431640626,150.59298614501952,,0.1223259544329558,0.7038152540067961,18.185241848653643
2023-09-14 00:00:00-04:00,151.72215270996094,151.72215270996094,151.72215270996094,151.72215270996094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.75475158691407,150.64225372314453,,0.8746226432226001,0.7018854385736681,19.218916734809376
2023-09-15 00:00:00-04:00,149.8746795654297,149.8746795654297,149.8746795654297,149.8746795654297,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.90032196044922,150.67808013916016,,-1.2176686868284547,0.7392563388806732,17.767225316953517
2023-09-18 00:00:00-04:00,149.99073791503906,149.99073791503906,149.99073791503906,149.99073791503906,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.05217895507812,150.72431427001953,,0.07743692927044687,0.7388530473110406,17.858420639925953
2023-09-19 00:00:00-04:00,149.66189575195312,149.66189575195312,149.66189575195312,149.66189575195312,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.137296295166,150.75681396484376,,-0.21924164628899234,0.7291117090711432,17.60002589822478
2023-09-20 00:00:00-04:00,148.26905822753906,148.26905822753906,148.26905822753906,148.26905822753906,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.17308349609374,150.74153198242186,,-0.9306560747583514,0.7590880943753157,16.505574113285547
2023-09-21 00:00:00-04:00,145.84129333496094,145.84129333496094,145.84129333496094,145.84129333496094,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,150.00478439331056,150.6554476928711,,-1.6374049458467543,0.799370693225036,14.597906080567459
2023-09-22 00:00:00-04:00,145.51242065429688,145.51242065429688,145.51242065429688,145.51242065429688,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.92015075683594,150.53705749511718,,-0.2255003868545824,0.7460974026292195,14.339487359028524
2023-09-25 00:00:00-04:00,146.10243225097656,146.10243225097656,146.10243225097656,146.10243225097656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.8147216796875,150.43336853027344,,0.4054716387966728,0.7341121906110054,14.803101552214892
2023-09-26 00:00:00-04:00,143.9551544189453,143.9551544189453,143.9551544189453,143.9551544189453,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.55550079345704,150.27512725830078,,-1.4697071081901103,0.7779120791651404,13.115832208279276
2023-09-27 00:00:00-04:00,143.9938507080078,143.9938507080078,143.9938507080078,143.9938507080078,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,149.18988265991212,150.09599395751954,,0.026880794382599937,0.680190454950096,13.146238642549335
2023-09-28 00:00:00-04:00,144.8546905517578,144.8546905517578,144.8546905517578,144.8546905517578,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.83683853149415,149.92691986083983,,0.5978309764738565,0.6912798183510512,13.822661905869538
2023-09-29 00:00:00-04:00,144.4678192138672,144.4678192138672,144.4678192138672,144.4678192138672,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.47509002685547,149.77042022705078,,-0.2670754646722284,0.6909411908345136,13.518669502682146
2023-10-02 00:00:00-04:00,144.4774627685547,144.4774627685547,144.4774627685547,144.4774627685547,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,148.09979705810548,149.6131463623047,,0.006675226870567208,0.68628172378695,13.526247131411907
2023-10-03 00:00:00-04:00,142.5042724609375,142.5042724609375,142.5042724609375,142.5042724609375,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.65728149414062,149.40422149658204,,-1.3657426354296787,0.729822011780478,11.975770771934947
2023-10-04 00:00:00-04:00,143.6649627685547,143.6649627685547,143.6649627685547,143.6649627685547,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.3255157470703,149.20980529785157,,0.8144950937771789,0.7638405539054052,12.887807931091544
2023-10-05 00:00:00-04:00,143.5005340576172,143.5005340576172,143.5005340576172,143.5005340576172,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,147.0082580566406,149.01248718261718,,-0.11445289635608757,0.7639644365984761,12.758604565281505
2023-10-06 00:00:00-04:00,145.22779846191406,145.22779846191406,145.22779846191406,145.22779846191406,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.76624221801757,148.86925201416017,,1.2036640947993726,0.8243174782389299,14.115839402230602
2023-10-09 00:00:00-04:00,146.1404266357422,146.1404266357422,146.1404266357422,146.1404266357422,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.51956024169922,148.71389831542967,,0.6284114911150773,0.8221441097937338,14.832956450216649
2023-10-10 00:00:00-04:00,146.90744018554688,146.90744018554688,146.90744018554688,146.90744018554688,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.35378723144532,148.56924194335937,,0.5248469348707152,0.830197545830201,15.435653702367059
2023-10-11 00:00:00-04:00,147.54823303222656,147.54823303222656,147.54823303222656,147.54823303222656,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,146.21086578369142,148.44552673339842,,0.43618815076373885,0.8377176650534156,15.939170345573439
2023-10-12 00:00:00-04:00,146.63558959960938,146.63558959960938,146.63558959960938,146.63558959960938,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.95653762817383,148.34611755371094,,-0.6185390457491002,0.8131622118282701,15.22204130766851
2023-10-13 00:00:00-04:00,145.9073944091797,145.9073944091797,145.9073944091797,145.9073944091797,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.75817337036133,148.23968872070313,,-0.49660194528357016,0.7794212935206516,14.6498464091392
2023-10-16 00:00:00-04:00,147.45114135742188,147.45114135742188,147.45114135742188,147.45114135742188,0,FXAIX,Fidelity 500 Index Fund (S&P 500 Benchmark),Large Blend,Index,145.63119354248047,148.17999786376953,,1.0580320171525548,0.8228647830036586,15.862878491764132
